,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
3733,Donald Trump,All polls,10/7/2020,3/23/2019,3/24/2019,YouGov,B,1000.0,a,0.12530154,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dzx2hfrptn/tabs_Trump_Tweets_20190323.pdf,57743,93756,3/25/2019,19:17:36  7 Oct 2020,17979.0
3734,Donald Trump,All polls,10/7/2020,3/24/2019,3/25/2019,YouGov,B,1000.0,a,0.1246738,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0khzzfvj5m/tabs_Trump_Tweets_20190324.pdf,57757,93791,3/26/2019,19:17:36  7 Oct 2020,17980.0
3736,Donald Trump,All polls,10/7/2020,3/24/2019,3/26/2019,YouGov,B,1500.0,a,0.18701071,0.0,43.0,49.0,43.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,57776,93844,3/27/2019,19:17:36  7 Oct 2020,17981.0
3744,Donald Trump,All polls,10/7/2020,3/25/2019,3/27/2019,YouGov,B,1000.0,a,0.12530154,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/yy5n9elwug/tabs_Trump_Tweets_20190325.pdf,57778,93849,3/27/2019,19:17:36  7 Oct 2020,17982.0
3753,Donald Trump,All polls,10/7/2020,3/26/2019,3/27/2019,YouGov,B,1000.0,a,0.12594054,0.0,39.0,54.0,39.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2mfom0aqd4/tabs_Trump_Tweets_20190326.pdf,57783,93858,3/28/2019,19:17:36  7 Oct 2020,17982.0
3754,Donald Trump,All polls,10/7/2020,3/27/2019,3/28/2019,YouGov,B,1000.0,a,0.1265911,0.0,39.0,52.0,39.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oel4yczaxw/tabs_Trump_Tweets_20190327.pdf,57792,93878,3/29/2019,19:17:36  7 Oct 2020,17983.0
3759,Donald Trump,All polls,10/7/2020,3/28/2019,3/29/2019,YouGov,B,1000.0,a,0.1265911,0.0,39.0,53.0,39.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nt8huoubpn/tabs_Trump_Tweets_20190328.pdf,57796,93883,3/29/2019,19:17:36  7 Oct 2020,17984.0
3763,Donald Trump,All polls,10/7/2020,3/29/2019,3/30/2019,YouGov,B,1000.0,a,0.12594054,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/62c9mc0msz/tabs_Trump_Tweets_20190329.pdf,57797,93887,3/31/2019,19:17:36  7 Oct 2020,17985.0
3771,Donald Trump,All polls,10/7/2020,3/30/2019,3/31/2019,YouGov,B,1000.0,a,0.12530154,0.0,44.0,50.0,44.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wzcx55gfhc/tabs_Trump_Tweets_20190330.pdf,57800,93897,3/31/2019,19:17:36  7 Oct 2020,17986.0
3774,Donald Trump,All polls,10/7/2020,3/31/2019,4/2/2019,YouGov,B,1500.0,a,0.18701071,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t1fl59zsim/econTabReport.pdf,57821,93962,4/3/2019,19:17:36  7 Oct 2020,17988.0
3775,Donald Trump,All polls,10/7/2020,3/31/2019,4/1/2019,YouGov,B,1000.0,a,0.1246738,0.0,42.0,50.0,42.923164,51.870313,,,https://today.yougov.com/topics/politics/articles-reports/2019/03/31/president-trump-daily-job-approval,57811,93922,4/2/2019,19:17:36  7 Oct 2020,17987.0
3784,Donald Trump,All polls,10/7/2020,4/1/2019,4/3/2019,YouGov,B,1000.0,a,0.12530154,0.0,44.0,50.0,44.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xr5dsbzfb3/tabs_Trump_Tweets_20190401.pdf,57819,93951,4/3/2019,19:17:36  7 Oct 2020,17989.0
3785,Donald Trump,All polls,10/7/2020,4/2/2019,4/3/2019,YouGov,B,1000.0,a,0.12594054,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nnqqp8n0rk/tabs_Trump_Tweets_20190402.pdf,57826,93971,4/4/2019,19:17:36  7 Oct 2020,17989.0
3793,Donald Trump,All polls,10/7/2020,4/3/2019,4/5/2019,YouGov,B,1000.0,a,0.1265911,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gxin9yknhn/tabs_Trump_Tweets_20190403.pdf,57830,93978,4/5/2019,19:17:36  7 Oct 2020,17991.0
3795,Donald Trump,All polls,10/7/2020,4/4/2019,4/5/2019,YouGov,B,1000.0,a,0.1265911,0.0,40.0,54.0,40.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/984dair3x2/tabs_Trump_Tweets_20190404.pdf,57831,93980,4/5/2019,19:17:36  7 Oct 2020,17991.0
3802,Donald Trump,All polls,10/7/2020,4/5/2019,4/6/2019,YouGov,B,1000.0,a,0.12594054,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tvsjjckued/tabs_Trump_Tweets_20190405.pdf,57833,93984,4/6/2019,19:17:36  7 Oct 2020,17992.0
3807,Donald Trump,All polls,10/7/2020,4/6/2019,4/7/2019,YouGov,B,1000.0,a,0.12530154,0.0,40.0,55.0,40.923164,56.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tdlcfthx78/tabs_Trump_Tweets_20190406.pdf,57836,93999,4/7/2019,19:17:36  7 Oct 2020,17993.0
3808,Donald Trump,All polls,10/7/2020,4/6/2019,4/9/2019,YouGov,B,1500.0,a,0.18701071,0.0,39.0,51.0,39.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ocwi3vp02h/econTabReport.pdf,57864,94062,4/10/2019,19:17:36  7 Oct 2020,17995.0
3810,Donald Trump,All polls,10/7/2020,4/7/2019,4/8/2019,YouGov,B,1000.0,a,0.1246738,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qbzwjxb1t2/tabs_Trump_Tweets_20190407.pdf,57844,94009,4/9/2019,19:17:36  7 Oct 2020,17994.0
3814,Donald Trump,All polls,10/7/2020,4/8/2019,4/9/2019,YouGov,B,1000.0,a,0.12530154,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zf1lu2m3dg/tabs_Trump_Tweets_20190408.pdf,57863,94060,4/10/2019,19:17:36  7 Oct 2020,17995.0
3815,Donald Trump,All polls,10/7/2020,4/9/2019,4/10/2019,YouGov,B,1000.0,a,0.12594054,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lb192ih519/tabs_Trump_Tweets_20190409.pdf,57870,94073,4/10/2019,19:17:36  7 Oct 2020,17996.0
3818,Donald Trump,All polls,10/7/2020,4/10/2019,4/11/2019,YouGov,B,1000.0,a,0.1265911,0.0,39.0,52.0,39.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/z175h27qt5/tabs_Trump_Tweets_20190410.pdf,57879,94089,4/12/2019,19:17:36  7 Oct 2020,17997.0
3822,Donald Trump,All polls,10/7/2020,4/11/2019,4/12/2019,YouGov,B,1000.0,a,0.1265911,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p77fig95kw/tabs_Trump_Tweets_20190411.pdf,57880,94091,4/12/2019,19:17:36  7 Oct 2020,17998.0
3824,Donald Trump,All polls,10/7/2020,4/12/2019,4/13/2019,YouGov,B,1000.0,a,0.12594054,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/laj78lppa8/tabs_Trump_Tweets_20190412.pdf,57882,94094,4/14/2019,19:17:36  7 Oct 2020,17999.0
3833,Donald Trump,All polls,10/7/2020,4/13/2019,4/14/2019,YouGov,B,1000.0,a,0.12530154,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kbuv5b3d59/tabs_Trump_Tweets_20190413.pdf,57883,94096,4/15/2019,19:17:36  7 Oct 2020,18000.0
3837,Donald Trump,All polls,10/7/2020,4/14/2019,4/15/2019,YouGov,B,1000.0,a,0.1246738,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2474szkzi1/tabs_Trump_Tweets_20190414.pdf,57890,94115,4/15/2019,19:17:36  7 Oct 2020,18001.0
3839,Donald Trump,All polls,10/7/2020,4/13/2019,4/16/2019,YouGov,B,1500.0,a,0.18701071,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/egvqvgp5a7/econTabReport.pdf,57901,94140,4/17/2019,19:17:36  7 Oct 2020,18002.0
3841,Donald Trump,All polls,10/7/2020,4/15/2019,4/16/2019,YouGov,B,1000.0,a,0.12530154,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u69o2c0ajp/tabs_Trump_Tweets_20190415.pdf,57899,94133,4/16/2019,19:17:36  7 Oct 2020,18002.0
3848,Donald Trump,All polls,10/7/2020,4/16/2019,4/17/2019,YouGov,B,1000.0,a,0.12594054,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6faw7hqk84/tabs_Trump_Tweets_20190416.pdf,57909,94153,4/18/2019,19:17:36  7 Oct 2020,18003.0
3851,Donald Trump,All polls,10/7/2020,4/17/2019,4/18/2019,YouGov,B,1000.0,a,0.1265911,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9norfaxb6v/tabs_Trump_Tweets_20190417.pdf,57912,94158,4/18/2019,19:17:36  7 Oct 2020,18004.0
3853,Donald Trump,All polls,10/7/2020,4/18/2019,4/19/2019,YouGov,B,1000.0,a,0.1265911,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t879h7ydbx/tabs_Trump_Tweets_20190418.pdf,57917,94166,4/19/2019,19:17:36  7 Oct 2020,18005.0
3864,Donald Trump,All polls,10/7/2020,4/19/2019,4/20/2019,YouGov,B,1000.0,a,0.12594054,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hpl2w5regl/tabs_Trump_Tweets_20190419.pdf,57921,94173,4/20/2019,19:17:36  7 Oct 2020,18006.0
3867,Donald Trump,All polls,10/7/2020,4/20/2019,4/21/2019,YouGov,B,1000.0,a,0.12530154,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7u4q8rrwaf/tabs_Trump_Tweets_20190420.pdf,57923,94176,4/22/2019,19:17:36  7 Oct 2020,18007.0
3870,Donald Trump,All polls,10/7/2020,4/21/2019,4/22/2019,YouGov,B,1000.0,a,0.1246738,0.0,45.0,48.0,45.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/r58jz3khru/tabs_Trump_Tweets_20190421.pdf,57935,94193,4/22/2019,19:17:36  7 Oct 2020,18008.0
3871,Donald Trump,All polls,10/7/2020,4/21/2019,4/23/2019,YouGov,B,1500.0,a,0.18701071,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/75p17530i6/econTabReport.pdf,57945,94210,4/24/2019,19:17:36  7 Oct 2020,18009.0
3872,Donald Trump,All polls,10/7/2020,4/22/2019,4/23/2019,YouGov,B,1000.0,a,0.12530154,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pvlh16l448/tabs_Trump_Tweets_20190422.pdf,57940,94203,4/24/2019,19:17:36  7 Oct 2020,18009.0
3877,Donald Trump,All polls,10/7/2020,4/23/2019,4/24/2019,YouGov,B,1000.0,a,0.12594054,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1mdpdhr4j5/tabs_Trump_Tweets_20190423.pdf,57949,94227,4/25/2019,19:17:36  7 Oct 2020,18010.0
3884,Donald Trump,All polls,10/7/2020,4/24/2019,4/25/2019,YouGov,B,1000.0,a,0.1265911,0.0,39.0,53.0,39.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d8gv488rzj/tabs_Trump_Tweets_20190424.pdf,57954,94234,4/25/2019,19:17:36  7 Oct 2020,18011.0
3890,Donald Trump,All polls,10/7/2020,4/25/2019,4/26/2019,YouGov,B,1000.0,a,0.1265911,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8rdainxy6g/tabs_Trump_Tweets_20190425.pdf,57961,94247,4/27/2019,19:17:36  7 Oct 2020,18012.0
3893,Donald Trump,All polls,10/7/2020,4/26/2019,4/27/2019,YouGov,B,1000.0,a,0.12594054,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4nswk1bm2z/tabs_Trump_Tweets_20190426.pdf,57964,94258,4/29/2019,19:17:36  7 Oct 2020,18013.0
3899,Donald Trump,All polls,10/7/2020,4/27/2019,4/29/2019,YouGov,B,1000.0,a,0.12530154,0.0,45.0,49.0,45.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wu9m7kafik/tabs_Trump_Tweets_20190427.pdf,57965,94260,4/29/2019,19:17:36  7 Oct 2020,18015.0
3903,Donald Trump,All polls,10/7/2020,4/28/2019,4/30/2019,YouGov,B,1000.0,a,0.1246738,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9ojc8f88mo/tabs_Trump_Tweets_20190428.pdf,57986,94316,5/1/2019,19:17:36  7 Oct 2020,18016.0
3904,Donald Trump,All polls,10/7/2020,4/27/2019,4/30/2019,YouGov,B,1500.0,a,0.18701071,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/g7xsqei38g/econTabReport.pdf,57985,94312,5/1/2019,19:17:36  7 Oct 2020,18016.0
3906,Donald Trump,All polls,10/7/2020,4/29/2019,4/30/2019,YouGov,B,1000.0,a,0.12530154,0.0,43.0,52.0,43.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2j4rcghvux/tabs_Trump_Tweets_20190429.pdf,57984,94310,5/1/2019,19:17:36  7 Oct 2020,18016.0
3916,Donald Trump,All polls,10/7/2020,4/30/2019,5/1/2019,YouGov,B,1000.0,a,0.12594054,0.0,40.0,54.0,40.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vakuyb95dd/tabs_Trump_Tweets_20190430.pdf,57992,94340,5/2/2019,19:17:36  7 Oct 2020,18017.0
3920,Donald Trump,All polls,10/7/2020,5/1/2019,5/2/2019,YouGov,B,1000.0,a,0.1265911,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/trmqikkzet/tabs_Trump_Tweets_20190501.pdf,57997,94347,5/3/2019,19:17:36  7 Oct 2020,18018.0
3923,Donald Trump,All polls,10/7/2020,5/2/2019,5/3/2019,YouGov,B,1000.0,a,0.1265911,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5t8w45kkzl/tabs_Trump_Tweets_20190502.pdf,58007,94362,5/6/2019,19:17:36  7 Oct 2020,18019.0
3930,Donald Trump,All polls,10/7/2020,5/3/2019,5/4/2019,YouGov,B,1000.0,a,0.12594054,0.0,42.0,49.0,42.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4iga76c5yt/tabs_Trump_Tweets_20190503.pdf,58008,94364,5/6/2019,19:17:36  7 Oct 2020,18020.0
3932,Donald Trump,All polls,10/7/2020,5/4/2019,5/5/2019,YouGov,B,1000.0,a,0.12530154,0.0,44.0,52.0,44.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d61lqdxkq/tabs_Trump_Tweets_20190504.pdf,58009,94366,5/6/2019,19:17:36  7 Oct 2020,18021.0
3937,Donald Trump,All polls,10/7/2020,5/5/2019,5/7/2019,YouGov,B,1500.0,a,0.18701071,0.0,42.0,48.0,42.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tkqga43437/econTabReport.pdf,58028,94400,5/8/2019,19:17:36  7 Oct 2020,18023.0
3940,Donald Trump,All polls,10/7/2020,5/5/2019,5/6/2019,YouGov,B,1000.0,a,0.1246738,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2vp6yrui1v/tabs_Trump_Tweets_20190505.pdf,58014,94378,5/7/2019,19:17:36  7 Oct 2020,18022.0
3941,Donald Trump,All polls,10/7/2020,5/6/2019,5/7/2019,YouGov,B,1000.0,a,0.12530154,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/htirwq3mn2/tabs_Trump_Tweets_20190506.pdf,58027,94398,5/8/2019,19:17:36  7 Oct 2020,18023.0
3949,Donald Trump,All polls,10/7/2020,5/7/2019,5/8/2019,YouGov,B,1000.0,a,0.12594054,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pqjqwdkz72/tabs_Trump_Tweets_20190507.pdf,58034,94411,5/9/2019,19:17:36  7 Oct 2020,18024.0
3952,Donald Trump,All polls,10/7/2020,5/8/2019,5/9/2019,YouGov,B,1000.0,a,0.1265911,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s35byei84t/tabs_Trump_Tweets_20190508.pdf,58042,94423,5/11/2019,19:17:36  7 Oct 2020,18025.0
3955,Donald Trump,All polls,10/7/2020,5/9/2019,5/10/2019,YouGov,B,1000.0,a,0.1265911,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8cey9sgli7/tabs_Trump_Tweets_20190509.pdf,58043,94425,5/11/2019,19:17:36  7 Oct 2020,18026.0
3960,Donald Trump,All polls,10/7/2020,5/10/2019,5/12/2019,YouGov,B,1000.0,a,0.12594054,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gdiwjju6yb/tabs_Trump_Tweets_20190510.pdf,58053,94437,5/13/2019,19:17:36  7 Oct 2020,18028.0
3964,Donald Trump,All polls,10/7/2020,5/11/2019,5/12/2019,YouGov,B,1000.0,a,0.12530154,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3931zmaysa/tabs_Trump_Tweets_20190511.pdf,58054,94439,5/13/2019,19:17:36  7 Oct 2020,18028.0
3968,Donald Trump,All polls,10/7/2020,5/12/2019,5/13/2019,YouGov,B,1000.0,a,0.1246738,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2893qycd4d/tabs_Trump_Tweets_20190512.pdf,58067,94465,5/14/2019,19:17:36  7 Oct 2020,18029.0
3969,Donald Trump,All polls,10/7/2020,5/12/2019,5/14/2019,YouGov,B,1500.0,a,0.18701071,0.0,39.0,50.0,39.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fs1r87zj1f/econTabReport.pdf,58076,94477,5/15/2019,19:17:36  7 Oct 2020,18030.0
3975,Donald Trump,All polls,10/7/2020,5/13/2019,5/14/2019,YouGov,B,1000.0,a,0.12530154,0.0,45.0,50.0,45.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3bgeacw1lw/tabs_Trump_Tweets_20190513.pdf,58075,94474,5/15/2019,19:17:36  7 Oct 2020,18030.0
3979,Donald Trump,All polls,10/7/2020,5/14/2019,5/15/2019,YouGov,B,1000.0,a,0.12594054,0.0,39.0,54.0,39.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gtlohco8ux/tabs_Trump_Tweets_20190514.pdf,58090,94513,5/17/2019,19:17:36  7 Oct 2020,18031.0
3981,Donald Trump,All polls,10/7/2020,5/15/2019,5/16/2019,YouGov,B,1000.0,a,0.12661157,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pu8eoeuofh/tabs_Trump_Tweets_20190515.pdf,58093,94519,5/17/2019,19:17:36  7 Oct 2020,18032.0
3984,Donald Trump,All polls,10/7/2020,5/16/2019,5/17/2019,YouGov,B,1000.0,a,0.12661157,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/54nr1rampw/tabs_Trump_Tweets_20190516.pdf,58097,94526,5/18/2019,19:17:36  7 Oct 2020,18033.0
3987,Donald Trump,All polls,10/7/2020,5/17/2019,5/18/2019,YouGov,B,1000.0,a,0.12596095,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/55yb974abk/tabs_Trump_Tweets_20190517.pdf,58124,94574,5/23/2019,19:17:36  7 Oct 2020,18034.0
4000,Donald Trump,All polls,10/7/2020,5/18/2019,5/20/2019,YouGov,B,1000.0,a,0.12532191,0.0,40.0,55.0,40.923164,56.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b9kgtlgw5k/tabs_Trump_Tweets_20190518.pdf,58125,94576,5/23/2019,19:17:36  7 Oct 2020,18036.0
4002,Donald Trump,All polls,10/7/2020,5/19/2019,5/20/2019,YouGov,B,1000.0,a,0.12469412,0.0,42.0,53.0,42.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5woamqerks/tabs_Trump_Tweets_20190519.pdf,58126,94578,5/23/2019,19:17:36  7 Oct 2020,18036.0
4004,Donald Trump,All polls,10/7/2020,5/18/2019,5/21/2019,YouGov,B,1500.0,a,0.18704118,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dl1xj5lsd9/econTabReport.pdf,58114,94549,5/22/2019,19:17:36  7 Oct 2020,18037.0
4008,Donald Trump,All polls,10/7/2020,5/20/2019,5/21/2019,YouGov,B,1000.0,a,0.12532191,0.0,40.0,54.0,40.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mmb55gh7k7/tabs_Trump_Tweets_20190520.pdf,58127,94580,5/23/2019,19:17:36  7 Oct 2020,18037.0
4011,Donald Trump,All polls,10/7/2020,5/21/2019,5/22/2019,YouGov,B,1000.0,a,0.12596095,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6gy3cr33bt/tabs_Trump_Tweets_20190521.pdf,58128,94582,5/23/2019,19:17:36  7 Oct 2020,18038.0
4013,Donald Trump,All polls,10/7/2020,5/22/2019,5/23/2019,YouGov,B,1000.0,a,0.12661157,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2gwf5oe74n/tabs_Trump_Tweets_20190522.pdf,58136,94609,5/24/2019,19:17:36  7 Oct 2020,18039.0
4021,Donald Trump,All polls,10/7/2020,5/23/2019,5/24/2019,YouGov,B,1000.0,a,0.12661157,0.0,42.0,53.0,42.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qdi57jt2u4/tabs_Trump_Tweets_20190523.pdf,58141,94615,5/28/2019,19:17:36  7 Oct 2020,18040.0
4025,Donald Trump,All polls,10/7/2020,5/24/2019,5/26/2019,YouGov,B,1000.0,a,0.12596095,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bv2urhmwp9/tabs_Trump_Tweets_20190524.pdf,58142,94617,5/28/2019,19:17:36  7 Oct 2020,18042.0
4026,Donald Trump,All polls,10/7/2020,5/26/2019,5/26/2019,YouGov,B,1000.0,a,0.12538564,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s676ew44j8/tabs_Trump_Tweets_20190525.pdf,58143,94619,5/28/2019,19:17:36  7 Oct 2020,18042.0
4029,Donald Trump,All polls,10/7/2020,5/26/2019,5/28/2019,YouGov,B,1500.0,a,0.18713677,0.0,42.0,49.0,42.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,58145,94670,5/30/2019,19:17:36  7 Oct 2020,18044.0
4030,Donald Trump,All polls,10/7/2020,5/26/2019,5/28/2019,YouGov,B,1000.0,a,0.12475785,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1n0dq67yzm/tabs_Trump_Tweets_20190526.pdf,58162,94668,5/30/2019,19:17:36  7 Oct 2020,18044.0
4035,Donald Trump,All polls,10/7/2020,5/27/2019,5/28/2019,YouGov,B,1000.0,a,0.12538564,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mx46c672s2/tabs_Trump_Tweets_20190527.pdf,58177,94716,6/3/2019,19:17:36  7 Oct 2020,18044.0
4039,Donald Trump,All polls,10/7/2020,5/28/2019,5/29/2019,YouGov,B,1000.0,a,0.12602468,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9ea0fuoqla/tabs_Trump_Tweets_20190528.pdf,58178,94718,6/3/2019,19:17:36  7 Oct 2020,18045.0
4042,Donald Trump,All polls,10/7/2020,5/29/2019,5/30/2019,YouGov,B,1000.0,a,0.1266753,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3p0t2y2i90/tabs_Trump_Tweets_20190529.pdf,58179,94720,6/3/2019,19:17:36  7 Oct 2020,18046.0
4047,Donald Trump,All polls,10/7/2020,5/30/2019,5/31/2019,YouGov,B,1000.0,a,0.1266753,0.0,42.0,54.0,42.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/45yalqp5nb/tabs_Trump_Tweets_20190530.pdf,58180,94722,6/3/2019,19:17:36  7 Oct 2020,18047.0
4050,Donald Trump,All polls,10/7/2020,5/31/2019,6/1/2019,YouGov,B,1000.0,a,0.12602468,0.0,43.0,49.0,43.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wcrj6slk3r/tabs_Trump_Tweets_20190531.pdf,58181,94724,6/3/2019,19:17:36  7 Oct 2020,18048.0
